SOURCE	TARGET	count
Proliferating CD8+ T_RA_BT	Naive T_OA_BT	11
Proliferating CD8+ T_RA_BT	GZMK+ CD8+ Tem2_OA_BT	16
Proliferating CD8+ T_RA_BT	GZMK+ CD8+ Tem1_OA_BT	14
Proliferating CD8+ T_RA_BT	Proliferating CD8+ T_OA_BT	24
Proliferating CD8+ T_RA_BT	CD4+ Tex_OA_BT	12
Proliferating CD8+ T_RA_BT	Treg_OA_BT	9
Proliferating CD8+ T_RA_BT	Proliferating NK_OA_BT	20
Proliferating CD8+ T_RA_BT	Naive T_RA_BT	26
Proliferating CD8+ T_RA_BT	Treg_RA_BT	27
Proliferating CD8+ T_RA_BT	CD4+ Tex_RA_BT	32
Proliferating CD8+ T_RA_BT	GZMK+ CD8+ Tem2_RA_BT	33
Proliferating CD8+ T_RA_BT	GNLY+ NK_RA_BT	35
Proliferating CD8+ T_RA_BT	ZNF683+ CD8+ Trm_RA_BT	35
Proliferating CD8+ T_RA_BT	Proliferating CD8+ T_RA_BT	22
Proliferating CD8+ T_RA_BT	GZMK+ CD8+ Tem1_RA_BT	33
Proliferating CD8+ T_RA_BT	Proliferating NK_RA_BT	23
Proliferating CD8+ T_RA_BT	GZMK+ CD8+ NKTem_RA_BT	44
Proliferating CD8+ T_RA_BT	GNLY+ NK_RA_AT	33
Proliferating CD8+ T_RA_BT	Naive T_RA_AT	18
Proliferating CD8+ T_RA_BT	ZNF683+ CD8+ Trm_RA_AT	31
Proliferating CD8+ T_RA_BT	Proliferating NK_RA_AT	34
Proliferating CD8+ T_RA_BT	Treg_RA_AT	26
Proliferating CD8+ T_RA_BT	CD4+ Tex_RA_AT	33
Proliferating CD8+ T_RA_BT	GZMK+ CD8+ Tem2_RA_AT	24
Proliferating CD8+ T_RA_BT	GZMK+ CD8+ Tem1_RA_AT	24
Proliferating CD8+ T_RA_BT	Proliferating CD8+ T_RA_AT	40
Proliferating CD8+ T_RA_BT	GZMK+ CD8+ NKTem_RA_AT	31
GZMK+ CD8+ Tem1_RA_BT	SPP1+ Mac_OA_BT	26
GZMK+ CD8+ Tem1_RA_BT	C1QC+ Mac_OA_BT	38
GZMK+ CD8+ Tem1_RA_BT	S100A12+ Mac_OA_BT	10
GZMK+ CD8+ Tem1_RA_BT	IEG Mac_OA_BT	10
GZMK+ CD8+ Tem1_RA_BT	Mac_OA_BT	13
GZMK+ CD8+ Tem1_RA_BT	CCL4+ Mac_OA_BT	4
GZMK+ CD8+ Tem1_RA_BT	SPP1+ Mac_RA_BT	74
GZMK+ CD8+ Tem1_RA_BT	S100A12+ Mac_RA_BT	61
GZMK+ CD8+ Tem1_RA_BT	IEG Mac_RA_BT	58
GZMK+ CD8+ Tem1_RA_BT	Mac_RA_BT	53
GZMK+ CD8+ Tem1_RA_BT	C1QC+ Mac_RA_BT	62
GZMK+ CD8+ Tem1_RA_BT	CCL4+ Mac_RA_BT	64
GZMK+ CD8+ Tem1_RA_BT	Mac_RA_AT	42
GZMK+ CD8+ Tem1_RA_BT	C1QC+ Mac_RA_AT	66
GZMK+ CD8+ Tem1_RA_BT	SPP1+ Mac_RA_AT	55
GZMK+ CD8+ Tem1_RA_BT	S100A12+ Mac_RA_AT	57
GZMK+ CD8+ Tem1_RA_BT	IEG Mac_RA_AT	40
GZMK+ CD8+ Tem1_RA_BT	CCL4+ Mac_RA_AT	68
GZMK+ CD8+ Tem1_RA_BT	ZNF683+ CD8+ Trm_OA_BT	8
GZMK+ CD8+ Tem1_RA_BT	GZMK+ CD8+ NKTem_OA_BT	17
GZMK+ CD8+ Tem1_RA_BT	GNLY+ NK_OA_BT	16
GZMK+ CD8+ Tem1_RA_BT	Naive T_OA_BT	8
GZMK+ CD8+ Tem1_RA_BT	GZMK+ CD8+ Tem2_OA_BT	12
GZMK+ CD8+ Tem1_RA_BT	GZMK+ CD8+ Tem1_OA_BT	10
GZMK+ CD8+ Tem1_RA_BT	Proliferating CD8+ T_OA_BT	21
GZMK+ CD8+ Tem1_RA_BT	CD4+ Tex_OA_BT	8
GZMK+ CD8+ Tem1_RA_BT	Treg_OA_BT	7
GZMK+ CD8+ Tem1_RA_BT	Proliferating NK_OA_BT	17
GZMK+ CD8+ Tem1_RA_BT	Naive T_RA_BT	22
GZMK+ CD8+ Tem1_RA_BT	Treg_RA_BT	22
GZMK+ CD8+ Tem1_RA_BT	CD4+ Tex_RA_BT	27
GZMK+ CD8+ Tem1_RA_BT	GZMK+ CD8+ Tem2_RA_BT	23
GZMK+ CD8+ Tem1_RA_BT	GNLY+ NK_RA_BT	26
GZMK+ CD8+ Tem1_RA_BT	ZNF683+ CD8+ Trm_RA_BT	28
GZMK+ CD8+ Tem1_RA_BT	Proliferating CD8+ T_RA_BT	33
GZMK+ CD8+ Tem1_RA_BT	GZMK+ CD8+ Tem1_RA_BT	12
GZMK+ CD8+ Tem1_RA_BT	Proliferating NK_RA_BT	19
GZMK+ CD8+ Tem1_RA_BT	GZMK+ CD8+ NKTem_RA_BT	31
GZMK+ CD8+ Tem1_RA_BT	GNLY+ NK_RA_AT	25
GZMK+ CD8+ Tem1_RA_BT	Naive T_RA_AT	17
GZMK+ CD8+ Tem1_RA_BT	ZNF683+ CD8+ Trm_RA_AT	25
GZMK+ CD8+ Tem1_RA_BT	Proliferating NK_RA_AT	23
GZMK+ CD8+ Tem1_RA_BT	Treg_RA_AT	21
GZMK+ CD8+ Tem1_RA_BT	CD4+ Tex_RA_AT	27
GZMK+ CD8+ Tem1_RA_BT	GZMK+ CD8+ Tem2_RA_AT	21
GZMK+ CD8+ Tem1_RA_BT	GZMK+ CD8+ Tem1_RA_AT	19
GZMK+ CD8+ Tem1_RA_BT	Proliferating CD8+ T_RA_AT	32
GZMK+ CD8+ Tem1_RA_BT	GZMK+ CD8+ NKTem_RA_AT	26
Proliferating NK_RA_BT	SPP1+ Mac_OA_BT	10
Proliferating NK_RA_BT	C1QC+ Mac_OA_BT	16
Proliferating NK_RA_BT	S100A12+ Mac_OA_BT	5
Proliferating NK_RA_BT	IEG Mac_OA_BT	5
Proliferating NK_RA_BT	Mac_OA_BT	6
Proliferating NK_RA_BT	CCL4+ Mac_OA_BT	7
Proliferating NK_RA_BT	SPP1+ Mac_RA_BT	34
Proliferating NK_RA_BT	S100A12+ Mac_RA_BT	26
Proliferating NK_RA_BT	IEG Mac_RA_BT	24
Proliferating NK_RA_BT	Mac_RA_BT	24
Proliferating NK_RA_BT	C1QC+ Mac_RA_BT	30
Proliferating NK_RA_BT	CCL4+ Mac_RA_BT	38
Proliferating NK_RA_BT	Mac_RA_AT	20
Proliferating NK_RA_BT	C1QC+ Mac_RA_AT	34
Proliferating NK_RA_BT	SPP1+ Mac_RA_AT	22
Proliferating NK_RA_BT	S100A12+ Mac_RA_AT	25
Proliferating NK_RA_BT	IEG Mac_RA_AT	18
Proliferating NK_RA_BT	CCL4+ Mac_RA_AT	42
Proliferating NK_RA_BT	ZNF683+ CD8+ Trm_OA_BT	4
Proliferating NK_RA_BT	GZMK+ CD8+ NKTem_OA_BT	10
Proliferating NK_RA_BT	GNLY+ NK_OA_BT	7
Proliferating NK_RA_BT	Naive T_OA_BT	3
Proliferating NK_RA_BT	GZMK+ CD8+ Tem2_OA_BT	6
Proliferating NK_RA_BT	GZMK+ CD8+ Tem1_OA_BT	6
Proliferating NK_RA_BT	Proliferating CD8+ T_OA_BT	11
Proliferating NK_RA_BT	CD4+ Tex_OA_BT	4
Proliferating NK_RA_BT	Treg_OA_BT	5
Proliferating NK_RA_BT	Proliferating NK_OA_BT	14
Proliferating NK_RA_BT	Naive T_RA_BT	15
Proliferating NK_RA_BT	Treg_RA_BT	14
Proliferating NK_RA_BT	CD4+ Tex_RA_BT	18
Proliferating NK_RA_BT	GZMK+ CD8+ Tem2_RA_BT	16
Proliferating NK_RA_BT	GNLY+ NK_RA_BT	20
Proliferating NK_RA_BT	ZNF683+ CD8+ Trm_RA_BT	15
Proliferating NK_RA_BT	Proliferating CD8+ T_RA_BT	23
Proliferating NK_RA_BT	GZMK+ CD8+ Tem1_RA_BT	19
Proliferating NK_RA_BT	Proliferating NK_RA_BT	11
Proliferating NK_RA_BT	GZMK+ CD8+ NKTem_RA_BT	22
Proliferating NK_RA_BT	GNLY+ NK_RA_AT	20
Proliferating NK_RA_BT	Naive T_RA_AT	14
Proliferating NK_RA_BT	ZNF683+ CD8+ Trm_RA_AT	15
Proliferating NK_RA_BT	Proliferating NK_RA_AT	27
Proliferating NK_RA_BT	Treg_RA_AT	15
Proliferating NK_RA_BT	CD4+ Tex_RA_AT	13
Proliferating NK_RA_BT	GZMK+ CD8+ Tem2_RA_AT	11
Proliferating NK_RA_BT	GZMK+ CD8+ Tem1_RA_AT	16
Proliferating NK_RA_BT	Proliferating CD8+ T_RA_AT	18
Proliferating NK_RA_BT	GZMK+ CD8+ NKTem_RA_AT	22
GZMK+ CD8+ NKTem_RA_BT	SPP1+ Mac_OA_BT	20
GZMK+ CD8+ NKTem_RA_BT	C1QC+ Mac_OA_BT	31
GZMK+ CD8+ NKTem_RA_BT	S100A12+ Mac_OA_BT	7
GZMK+ CD8+ NKTem_RA_BT	IEG Mac_OA_BT	5
GZMK+ CD8+ NKTem_RA_BT	Mac_OA_BT	12
GZMK+ CD8+ NKTem_RA_BT	CCL4+ Mac_OA_BT	5
GZMK+ CD8+ NKTem_RA_BT	SPP1+ Mac_RA_BT	64
GZMK+ CD8+ NKTem_RA_BT	S100A12+ Mac_RA_BT	55
GZMK+ CD8+ NKTem_RA_BT	IEG Mac_RA_BT	53
GZMK+ CD8+ NKTem_RA_BT	Mac_RA_BT	48
GZMK+ CD8+ NKTem_RA_BT	C1QC+ Mac_RA_BT	50
GZMK+ CD8+ NKTem_RA_BT	CCL4+ Mac_RA_BT	60
GZMK+ CD8+ NKTem_RA_BT	Mac_RA_AT	40
GZMK+ CD8+ NKTem_RA_BT	C1QC+ Mac_RA_AT	63
GZMK+ CD8+ NKTem_RA_BT	SPP1+ Mac_RA_AT	50
GZMK+ CD8+ NKTem_RA_BT	S100A12+ Mac_RA_AT	48
GZMK+ CD8+ NKTem_RA_BT	IEG Mac_RA_AT	30
GZMK+ CD8+ NKTem_RA_BT	CCL4+ Mac_RA_AT	65
GZMK+ CD8+ NKTem_RA_BT	ZNF683+ CD8+ Trm_OA_BT	8
GZMK+ CD8+ NKTem_RA_BT	GZMK+ CD8+ NKTem_OA_BT	16
GZMK+ CD8+ NKTem_RA_BT	GNLY+ NK_OA_BT	14
GZMK+ CD8+ NKTem_RA_BT	Naive T_OA_BT	8
GZMK+ CD8+ NKTem_RA_BT	GZMK+ CD8+ Tem2_OA_BT	10
GZMK+ CD8+ NKTem_RA_BT	GZMK+ CD8+ Tem1_OA_BT	12
GZMK+ CD8+ NKTem_RA_BT	Proliferating CD8+ T_OA_BT	21
GZMK+ CD8+ NKTem_RA_BT	CD4+ Tex_OA_BT	6
GZMK+ CD8+ NKTem_RA_BT	Treg_OA_BT	8
GZMK+ CD8+ NKTem_RA_BT	Proliferating NK_OA_BT	21
GZMK+ CD8+ NKTem_RA_BT	Naive T_RA_BT	27
GZMK+ CD8+ NKTem_RA_BT	Treg_RA_BT	25
GZMK+ CD8+ NKTem_RA_BT	CD4+ Tex_RA_BT	31
GZMK+ CD8+ NKTem_RA_BT	GZMK+ CD8+ Tem2_RA_BT	29
GZMK+ CD8+ NKTem_RA_BT	GNLY+ NK_RA_BT	33
GZMK+ CD8+ NKTem_RA_BT	ZNF683+ CD8+ Trm_RA_BT	30
GZMK+ CD8+ NKTem_RA_BT	Proliferating CD8+ T_RA_BT	44
GZMK+ CD8+ NKTem_RA_BT	GZMK+ CD8+ Tem1_RA_BT	31
GZMK+ CD8+ NKTem_RA_BT	Proliferating NK_RA_BT	22
GZMK+ CD8+ NKTem_RA_BT	GZMK+ CD8+ NKTem_RA_BT	19
GZMK+ CD8+ NKTem_RA_BT	GNLY+ NK_RA_AT	30
GZMK+ CD8+ NKTem_RA_BT	Naive T_RA_AT	20
GZMK+ CD8+ NKTem_RA_BT	ZNF683+ CD8+ Trm_RA_AT	28
GZMK+ CD8+ NKTem_RA_BT	Proliferating NK_RA_AT	29
GZMK+ CD8+ NKTem_RA_BT	Treg_RA_AT	27
GZMK+ CD8+ NKTem_RA_BT	CD4+ Tex_RA_AT	30
GZMK+ CD8+ NKTem_RA_BT	GZMK+ CD8+ Tem2_RA_AT	21
GZMK+ CD8+ NKTem_RA_BT	GZMK+ CD8+ Tem1_RA_AT	23
GZMK+ CD8+ NKTem_RA_BT	Proliferating CD8+ T_RA_AT	35
GZMK+ CD8+ NKTem_RA_BT	GZMK+ CD8+ NKTem_RA_AT	26
GNLY+ NK_RA_AT	SPP1+ Mac_OA_BT	24
GNLY+ NK_RA_AT	C1QC+ Mac_OA_BT	34
GNLY+ NK_RA_AT	S100A12+ Mac_OA_BT	11
GNLY+ NK_RA_AT	IEG Mac_OA_BT	13
GNLY+ NK_RA_AT	Mac_OA_BT	16
GNLY+ NK_RA_AT	CCL4+ Mac_OA_BT	4
GNLY+ NK_RA_AT	SPP1+ Mac_RA_BT	75
GNLY+ NK_RA_AT	S100A12+ Mac_RA_BT	58
GNLY+ NK_RA_AT	IEG Mac_RA_BT	58
GNLY+ NK_RA_AT	Mac_RA_BT	55
GNLY+ NK_RA_AT	C1QC+ Mac_RA_BT	59
GNLY+ NK_RA_AT	CCL4+ Mac_RA_BT	68
GNLY+ NK_RA_AT	Mac_RA_AT	46
GNLY+ NK_RA_AT	C1QC+ Mac_RA_AT	64
GNLY+ NK_RA_AT	SPP1+ Mac_RA_AT	57
GNLY+ NK_RA_AT	S100A12+ Mac_RA_AT	57
GNLY+ NK_RA_AT	IEG Mac_RA_AT	36
GNLY+ NK_RA_AT	CCL4+ Mac_RA_AT	72
GNLY+ NK_RA_AT	ZNF683+ CD8+ Trm_OA_BT	11
GNLY+ NK_RA_AT	GZMK+ CD8+ NKTem_OA_BT	14
GNLY+ NK_RA_AT	GNLY+ NK_OA_BT	17
GNLY+ NK_RA_AT	Naive T_OA_BT	11
GNLY+ NK_RA_AT	GZMK+ CD8+ Tem2_OA_BT	10
GNLY+ NK_RA_AT	GZMK+ CD8+ Tem1_OA_BT	13
GNLY+ NK_RA_AT	Proliferating CD8+ T_OA_BT	23
GNLY+ NK_RA_AT	CD4+ Tex_OA_BT	10
GNLY+ NK_RA_AT	Treg_OA_BT	9
GNLY+ NK_RA_AT	Proliferating NK_OA_BT	19
GNLY+ NK_RA_AT	Naive T_RA_BT	27
GNLY+ NK_RA_AT	Treg_RA_BT	27
GNLY+ NK_RA_AT	CD4+ Tex_RA_BT	31
GNLY+ NK_RA_AT	GZMK+ CD8+ Tem2_RA_BT	24
GNLY+ NK_RA_AT	GNLY+ NK_RA_BT	32
GNLY+ NK_RA_AT	ZNF683+ CD8+ Trm_RA_BT	28
GNLY+ NK_RA_AT	Proliferating CD8+ T_RA_BT	33
GNLY+ NK_RA_AT	GZMK+ CD8+ Tem1_RA_BT	25
GNLY+ NK_RA_AT	Proliferating NK_RA_BT	20
GNLY+ NK_RA_AT	GZMK+ CD8+ NKTem_RA_BT	30
GNLY+ NK_RA_AT	GNLY+ NK_RA_AT	14
GNLY+ NK_RA_AT	Naive T_RA_AT	21
GNLY+ NK_RA_AT	ZNF683+ CD8+ Trm_RA_AT	24
GNLY+ NK_RA_AT	Proliferating NK_RA_AT	30
GNLY+ NK_RA_AT	Treg_RA_AT	24
GNLY+ NK_RA_AT	CD4+ Tex_RA_AT	28
GNLY+ NK_RA_AT	GZMK+ CD8+ Tem2_RA_AT	18
GNLY+ NK_RA_AT	GZMK+ CD8+ Tem1_RA_AT	19
GNLY+ NK_RA_AT	Proliferating CD8+ T_RA_AT	32
GNLY+ NK_RA_AT	GZMK+ CD8+ NKTem_RA_AT	24
Naive T_RA_AT	SPP1+ Mac_OA_BT	15
Naive T_RA_AT	C1QC+ Mac_OA_BT	22
Naive T_RA_AT	S100A12+ Mac_OA_BT	4
Naive T_RA_AT	IEG Mac_OA_BT	5
Naive T_RA_AT	Mac_OA_BT	4
Naive T_RA_AT	CCL4+ Mac_OA_BT	3
Naive T_RA_AT	SPP1+ Mac_RA_BT	61
Naive T_RA_AT	S100A12+ Mac_RA_BT	48
Naive T_RA_AT	IEG Mac_RA_BT	46
Naive T_RA_AT	Mac_RA_BT	33
Naive T_RA_AT	C1QC+ Mac_RA_BT	44
Naive T_RA_AT	CCL4+ Mac_RA_BT	52
Naive T_RA_AT	Mac_RA_AT	24
Naive T_RA_AT	C1QC+ Mac_RA_AT	49
Naive T_RA_AT	SPP1+ Mac_RA_AT	43
Naive T_RA_AT	S100A12+ Mac_RA_AT	46
Naive T_RA_AT	IEG Mac_RA_AT	25
Naive T_RA_AT	CCL4+ Mac_RA_AT	50
Naive T_RA_AT	ZNF683+ CD8+ Trm_OA_BT	7
Naive T_RA_AT	GZMK+ CD8+ NKTem_OA_BT	9
Naive T_RA_AT	GNLY+ NK_OA_BT	10
Naive T_RA_AT	Naive T_OA_BT	7
Naive T_RA_AT	GZMK+ CD8+ Tem2_OA_BT	8
Naive T_RA_AT	GZMK+ CD8+ Tem1_OA_BT	6
Naive T_RA_AT	Proliferating CD8+ T_OA_BT	12
Naive T_RA_AT	CD4+ Tex_OA_BT	7
Naive T_RA_AT	Treg_OA_BT	5
Naive T_RA_AT	Proliferating NK_OA_BT	12
Naive T_RA_AT	Naive T_RA_BT	15
Naive T_RA_AT	Treg_RA_BT	16
Naive T_RA_AT	CD4+ Tex_RA_BT	18
Naive T_RA_AT	GZMK+ CD8+ Tem2_RA_BT	15
Naive T_RA_AT	GNLY+ NK_RA_BT	21
Naive T_RA_AT	ZNF683+ CD8+ Trm_RA_BT	18
Naive T_RA_AT	Proliferating CD8+ T_RA_BT	18
Naive T_RA_AT	GZMK+ CD8+ Tem1_RA_BT	17
Naive T_RA_AT	Proliferating NK_RA_BT	14
Naive T_RA_AT	GZMK+ CD8+ NKTem_RA_BT	20
Naive T_RA_AT	GNLY+ NK_RA_AT	21
Naive T_RA_AT	Naive T_RA_AT	5
Naive T_RA_AT	ZNF683+ CD8+ Trm_RA_AT	16
Naive T_RA_AT	Proliferating NK_RA_AT	13
Naive T_RA_AT	Treg_RA_AT	14
Naive T_RA_AT	CD4+ Tex_RA_AT	16
Naive T_RA_AT	GZMK+ CD8+ Tem2_RA_AT	13
Naive T_RA_AT	GZMK+ CD8+ Tem1_RA_AT	11
Naive T_RA_AT	Proliferating CD8+ T_RA_AT	19
Naive T_RA_AT	GZMK+ CD8+ NKTem_RA_AT	16
ZNF683+ CD8+ Trm_RA_AT	SPP1+ Mac_OA_BT	16
ZNF683+ CD8+ Trm_RA_AT	C1QC+ Mac_OA_BT	25
ZNF683+ CD8+ Trm_RA_AT	S100A12+ Mac_OA_BT	7
ZNF683+ CD8+ Trm_RA_AT	IEG Mac_OA_BT	7
ZNF683+ CD8+ Trm_RA_AT	Mac_OA_BT	8
ZNF683+ CD8+ Trm_RA_AT	CCL4+ Mac_OA_BT	3
ZNF683+ CD8+ Trm_RA_AT	SPP1+ Mac_RA_BT	62
ZNF683+ CD8+ Trm_RA_AT	S100A12+ Mac_RA_BT	50
ZNF683+ CD8+ Trm_RA_AT	IEG Mac_RA_BT	55
ZNF683+ CD8+ Trm_RA_AT	Mac_RA_BT	44
ZNF683+ CD8+ Trm_RA_AT	C1QC+ Mac_RA_BT	50
ZNF683+ CD8+ Trm_RA_AT	CCL4+ Mac_RA_BT	55
ZNF683+ CD8+ Trm_RA_AT	Mac_RA_AT	33
ZNF683+ CD8+ Trm_RA_AT	C1QC+ Mac_RA_AT	55
ZNF683+ CD8+ Trm_RA_AT	SPP1+ Mac_RA_AT	44
ZNF683+ CD8+ Trm_RA_AT	S100A12+ Mac_RA_AT	44
ZNF683+ CD8+ Trm_RA_AT	IEG Mac_RA_AT	30
ZNF683+ CD8+ Trm_RA_AT	CCL4+ Mac_RA_AT	62
ZNF683+ CD8+ Trm_RA_AT	ZNF683+ CD8+ Trm_OA_BT	7
ZNF683+ CD8+ Trm_RA_AT	GZMK+ CD8+ NKTem_OA_BT	12
ZNF683+ CD8+ Trm_RA_AT	GNLY+ NK_OA_BT	12
ZNF683+ CD8+ Trm_RA_AT	Naive T_OA_BT	8
ZNF683+ CD8+ Trm_RA_AT	GZMK+ CD8+ Tem2_OA_BT	9
ZNF683+ CD8+ Trm_RA_AT	GZMK+ CD8+ Tem1_OA_BT	8
ZNF683+ CD8+ Trm_RA_AT	Proliferating CD8+ T_OA_BT	19
ZNF683+ CD8+ Trm_RA_AT	CD4+ Tex_OA_BT	7
ZNF683+ CD8+ Trm_RA_AT	Treg_OA_BT	5
ZNF683+ CD8+ Trm_RA_AT	Proliferating NK_OA_BT	12
ZNF683+ CD8+ Trm_RA_AT	Naive T_RA_BT	22
ZNF683+ CD8+ Trm_RA_AT	Treg_RA_BT	23
ZNF683+ CD8+ Trm_RA_AT	CD4+ Tex_RA_BT	27
ZNF683+ CD8+ Trm_RA_AT	GZMK+ CD8+ Tem2_RA_BT	20
ZNF683+ CD8+ Trm_RA_AT	GNLY+ NK_RA_BT	22
ZNF683+ CD8+ Trm_RA_AT	ZNF683+ CD8+ Trm_RA_BT	22
ZNF683+ CD8+ Trm_RA_AT	Proliferating CD8+ T_RA_BT	31
ZNF683+ CD8+ Trm_RA_AT	GZMK+ CD8+ Tem1_RA_BT	25
ZNF683+ CD8+ Trm_RA_AT	Proliferating NK_RA_BT	15
ZNF683+ CD8+ Trm_RA_AT	GZMK+ CD8+ NKTem_RA_BT	28
ZNF683+ CD8+ Trm_RA_AT	GNLY+ NK_RA_AT	24
ZNF683+ CD8+ Trm_RA_AT	Naive T_RA_AT	16
ZNF683+ CD8+ Trm_RA_AT	ZNF683+ CD8+ Trm_RA_AT	7
ZNF683+ CD8+ Trm_RA_AT	Proliferating NK_RA_AT	16
ZNF683+ CD8+ Trm_RA_AT	Treg_RA_AT	21
ZNF683+ CD8+ Trm_RA_AT	CD4+ Tex_RA_AT	23
ZNF683+ CD8+ Trm_RA_AT	GZMK+ CD8+ Tem2_RA_AT	17
ZNF683+ CD8+ Trm_RA_AT	GZMK+ CD8+ Tem1_RA_AT	17
ZNF683+ CD8+ Trm_RA_AT	Proliferating CD8+ T_RA_AT	26
ZNF683+ CD8+ Trm_RA_AT	GZMK+ CD8+ NKTem_RA_AT	18
Proliferating NK_RA_AT	SPP1+ Mac_OA_BT	11
Proliferating NK_RA_AT	C1QC+ Mac_OA_BT	21
Proliferating NK_RA_AT	S100A12+ Mac_OA_BT	7
Proliferating NK_RA_AT	IEG Mac_OA_BT	8
Proliferating NK_RA_AT	Mac_OA_BT	6
Proliferating NK_RA_AT	CCL4+ Mac_OA_BT	6
Proliferating NK_RA_AT	SPP1+ Mac_RA_BT	44
Proliferating NK_RA_AT	S100A12+ Mac_RA_BT	29
Proliferating NK_RA_AT	IEG Mac_RA_BT	36
Proliferating NK_RA_AT	Mac_RA_BT	32
Proliferating NK_RA_AT	C1QC+ Mac_RA_BT	36
Proliferating NK_RA_AT	CCL4+ Mac_RA_BT	49
Proliferating NK_RA_AT	Mac_RA_AT	21
Proliferating NK_RA_AT	C1QC+ Mac_RA_AT	42
Proliferating NK_RA_AT	SPP1+ Mac_RA_AT	36
Proliferating NK_RA_AT	S100A12+ Mac_RA_AT	28
Proliferating NK_RA_AT	IEG Mac_RA_AT	18
Proliferating NK_RA_AT	CCL4+ Mac_RA_AT	49
Proliferating NK_RA_AT	ZNF683+ CD8+ Trm_OA_BT	9
Proliferating NK_RA_AT	GZMK+ CD8+ NKTem_OA_BT	10
Proliferating NK_RA_AT	GNLY+ NK_OA_BT	10
Proliferating NK_RA_AT	Naive T_OA_BT	6
Proliferating NK_RA_AT	GZMK+ CD8+ Tem2_OA_BT	11
Proliferating NK_RA_AT	GZMK+ CD8+ Tem1_OA_BT	11
Proliferating NK_RA_AT	Proliferating CD8+ T_OA_BT	14
Proliferating NK_RA_AT	CD4+ Tex_OA_BT	8
Proliferating NK_RA_AT	Treg_OA_BT	6
Proliferating NK_RA_AT	Proliferating NK_OA_BT	17
Proliferating NK_RA_AT	Naive T_RA_BT	16
Proliferating NK_RA_AT	Treg_RA_BT	17
Proliferating NK_RA_AT	CD4+ Tex_RA_BT	21
Proliferating NK_RA_AT	GZMK+ CD8+ Tem2_RA_BT	23
Proliferating NK_RA_AT	GNLY+ NK_RA_BT	28
Proliferating NK_RA_AT	ZNF683+ CD8+ Trm_RA_BT	20
Proliferating NK_RA_AT	Proliferating CD8+ T_RA_BT	34
Proliferating NK_RA_AT	GZMK+ CD8+ Tem1_RA_BT	23
Proliferating NK_RA_AT	Proliferating NK_RA_BT	27
Proliferating NK_RA_AT	GZMK+ CD8+ NKTem_RA_BT	29
Proliferating NK_RA_AT	GNLY+ NK_RA_AT	30
Proliferating NK_RA_AT	Naive T_RA_AT	13
Proliferating NK_RA_AT	ZNF683+ CD8+ Trm_RA_AT	16
Proliferating NK_RA_AT	Proliferating NK_RA_AT	14
Proliferating NK_RA_AT	Treg_RA_AT	16
Proliferating NK_RA_AT	CD4+ Tex_RA_AT	20
Proliferating NK_RA_AT	GZMK+ CD8+ Tem2_RA_AT	17
Proliferating NK_RA_AT	GZMK+ CD8+ Tem1_RA_AT	19
Proliferating NK_RA_AT	Proliferating CD8+ T_RA_AT	31
Proliferating NK_RA_AT	GZMK+ CD8+ NKTem_RA_AT	28
Treg_RA_AT	SPP1+ Mac_OA_BT	24
Treg_RA_AT	C1QC+ Mac_OA_BT	30
Treg_RA_AT	S100A12+ Mac_OA_BT	10
Treg_RA_AT	IEG Mac_OA_BT	13
Treg_RA_AT	Mac_OA_BT	7
Treg_RA_AT	CCL4+ Mac_OA_BT	2
Treg_RA_AT	SPP1+ Mac_RA_BT	63
Treg_RA_AT	S100A12+ Mac_RA_BT	56
Treg_RA_AT	IEG Mac_RA_BT	51
Treg_RA_AT	Mac_RA_BT	40
Treg_RA_AT	C1QC+ Mac_RA_BT	50
Treg_RA_AT	CCL4+ Mac_RA_BT	62
Treg_RA_AT	Mac_RA_AT	36
Treg_RA_AT	C1QC+ Mac_RA_AT	57
Treg_RA_AT	SPP1+ Mac_RA_AT	47
Treg_RA_AT	S100A12+ Mac_RA_AT	55
Treg_RA_AT	IEG Mac_RA_AT	31
Treg_RA_AT	CCL4+ Mac_RA_AT	62
Treg_RA_AT	ZNF683+ CD8+ Trm_OA_BT	11
Treg_RA_AT	GZMK+ CD8+ NKTem_OA_BT	17
Treg_RA_AT	GNLY+ NK_OA_BT	16
Treg_RA_AT	Naive T_OA_BT	9
Treg_RA_AT	GZMK+ CD8+ Tem2_OA_BT	11
Treg_RA_AT	GZMK+ CD8+ Tem1_OA_BT	10
Treg_RA_AT	Proliferating CD8+ T_OA_BT	19
Treg_RA_AT	CD4+ Tex_OA_BT	10
Treg_RA_AT	Treg_OA_BT	7
Treg_RA_AT	Proliferating NK_OA_BT	17
Treg_RA_AT	Naive T_RA_BT	17
Treg_RA_AT	Treg_RA_BT	18
Treg_RA_AT	CD4+ Tex_RA_BT	23
Treg_RA_AT	GZMK+ CD8+ Tem2_RA_BT	22
Treg_RA_AT	GNLY+ NK_RA_BT	26
Treg_RA_AT	ZNF683+ CD8+ Trm_RA_BT	23
Treg_RA_AT	Proliferating CD8+ T_RA_BT	26
Treg_RA_AT	GZMK+ CD8+ Tem1_RA_BT	21
Treg_RA_AT	Proliferating NK_RA_BT	15
Treg_RA_AT	GZMK+ CD8+ NKTem_RA_BT	27
Treg_RA_AT	GNLY+ NK_RA_AT	24
Treg_RA_AT	Naive T_RA_AT	14
Treg_RA_AT	ZNF683+ CD8+ Trm_RA_AT	21
